"caseid","teamweight","birthyr","educ","race","CC21_330a","pid3","pid7","gender4","BGU_Trumpapproval","CC21_315a","treatment_group","BGU_conf1","BGU_conf2","BGU_conf3","BGU_conf4","BGU_conf5","BGU_conf6","BGU_knowledge1","BGU_knowledge2","BGU_knowledge3","BGU_knowledge4","BGU_knowledge5","BGU_knowledge6","BGU_discussion1","BGU_discussion2","BGU_discussion3","BGU_discussion4","BGU_discussion5","BGU_discussion6","BGU_discussion7","BGU_discussion8","BGU_discussion9","ideo5","newsint","faminc_new","knowledge","inverted_BGU_discussion1","inverted_BGU_discussion2","inverted_BGU_discussion3","inverted_BGU_discussion4","inverted_BGU_discussion5","inverted_BGU_discussion6","inverted_BGU_discussion7","inverted_BGU_discussion8","inverted_BGU_discussion9","pol_dis_friend","BGU_conf1_rec","BGU_conf2_rec","BGU_conf3_rec","BGU_conf4_rec","BGU_conf5_rec","BGU_conf6_rec","SCI","policy_positions_raw","policy_opinion","policy_issue","control","libtrump","contrump","libfriend","confriend","treatment_status","age","race_white","male","trump_approve","trump_approve_num","democrat","republican","independent","party_id"
1649946225,3.25019371142132,1980,3,1,4,1,1,2,2,3,"CFL",4,4,2,4,2,3,2,1,8,1,1,1,3,4,6,2,5,3,4,5,5,3,1,5,3,4,3,1,5,2,4,3,2,2,2.89,1,3,3,3,1,2,2.25,"BGU_friendlib9",1,9,0,0,0,1,0,1,41,1,0,"Approve",3,1,0,0,"Democrat"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon1",1,1,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon2",1,2,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon3",1,3,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon4",1,4,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon5",1,5,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon6",1,6,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon7",-1,7,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon8",1,8,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1651638627,0.313698952727338,2002,2,2,1,3,3,2,3,2,"TC",3,3,3,3,3,3,9,9,-7,9,9,9,6,6,6,6,6,6,6,6,2,2,3,2,0,1,1,1,1,1,1,1,1,5,1.44,2,2,2,2,2,2,2,"BGU_Trumpcon9",1,9,0,0,1,0,0,1,19,0,0,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib1",1,1,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib2",1,2,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib3",-1,3,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib4",1,4,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib5",1,5,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib6",-1,6,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib7",1,7,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib8",1,8,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1652332267,2.11382342875415,1971,5,3,4,3,3,1,3,2,"CFL",3,3,2,5,1,1,1,3,4,4,9,4,1,2,3,2,2,2,2,3,3,3,2,3,1,6,5,4,5,5,5,5,4,4,4.78,2,2,3,3,1,3,2.5,"BGU_friendlib9",1,9,0,0,0,1,0,1,50,0,1,"Neither",2,0,0,1,"Independent/Other"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon1",1,1,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon2",1,2,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon3",1,3,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon4",1,4,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon5",1,5,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon6",1,6,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon7",1,7,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon8",-1,8,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1653124351,0.775130630953718,1993,5,1,1,1,1,1,1,1,"TC",2,2,2,2,2,3,1,1,-7,1,1,4,4,4,4,4,4,4,4,3,4,5,1,9,4,3,3,3,3,3,3,3,4,3,3.11,3,1,3,1,1,2,2.25,"BGU_Trumpcon9",-1,9,0,0,1,0,0,1,28,1,1,"Approve",3,1,0,0,"Democrat"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib1",1,1,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib2",-1,2,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib3",1,3,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib4",1,4,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib5",1,5,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib6",1,6,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib7",1,7,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib8",1,8,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1654065811,1.08013467743134,1993,2,1,8,5,NA,2,1,4,"TL",4,2,3,3,1,4,1,9,6,9,9,9,3,6,6,5,6,2,3,6,4,NA,2,8,2,4,1,1,2,1,5,4,1,3,2.44,1,1,2,2,1,1,1.25,"BGU_Trumplib9",1,9,0,1,0,0,0,1,28,1,0,"Approve",3,0,0,0,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib1",1,1,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib2",1,2,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib3",0,3,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib4",1,4,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib5",1,5,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib6",1,6,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib7",-1,7,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib8",-1,8,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1655031703,0.697904431704605,2001,2,3,1,3,3,2,4,3,"TL",4,2,3,3,2,5,9,1,4,4,2,2,1,4,3,5,5,1,5,2,1,1,2,2,1,6,3,4,2,2,6,2,5,6,4,1,1,2,2,1,1,1.25,"BGU_Trumplib9",1,9,0,1,0,0,0,1,20,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib1",1,1,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib2",1,2,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib3",1,3,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib4",-1,4,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib5",1,5,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib6",1,6,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib7",1,7,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib8",1,8,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622458883,0.731849768680836,1953,5,1,4,3,4,2,5,1,"CFL",3,2,3,5,3,3,1,1,6,2,3,3,5,3,3,4,5,5,4,3,5,3,1,NA,4,2,4,4,3,2,2,3,4,2,2.89,2,1,2,3,2,2,1.75,"BGU_friendlib9",1,9,0,0,0,1,0,1,68,1,0,"Disapprove",1,0,0,1,"Independent/Other"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib1",-1,1,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib2",-1,2,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib3",1,3,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib4",-1,4,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib5",-1,5,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib6",-1,6,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib7",1,7,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib8",-1,8,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622412191,1.82924899435257,1949,5,1,6,2,7,2,2,4,"TL",4,3,3,4,3,3,1,1,6,9,1,3,5,5,6,4,5,5,5,5,6,5,1,9,5,2,2,1,3,2,2,2,2,1,1.89,1,2,2,3,2,2,1.75,"BGU_Trumplib9",-1,9,0,1,0,0,0,1,72,1,0,"Approve",3,0,1,0,"Republican"
1622672331,0.413837610810105,1951,6,1,2,1,1,2,5,2,"CFC",4,2,4,2,2,3,1,1,4,4,1,3,2,3,3,3,4,3,4,3,5,2,1,12,4,5,4,4,4,3,4,3,4,2,3.67,1,1,1,1,1,2,1.25,"BGU_friendcon1",1,1,0,0,0,0,1,1,70,1,0,"Disapprove",1,1,0,0,"Democrat"
